oid,order_date,revenue,uid
o_6005556007293,2019-06-09,1057,5254794614362
o_0759431189760,2019-07-11,350,5254794614362
o_8110500936395,2019-08-05,1164,5254794614362
o_1082777244213,2019-06-05,798,7433197662578
o_8493830023660,2019-07-03,722,7433197662578
o_2022827845761,2019-07-20,1716,7433197662578
o_2840097056157,2019-07-30,1093,7433197662578
o_2454207358347,2019-09-05,1339,8023095909326
o_1166499982339,2019-02-24,760,3071660387852
o_9564869938641,2019-03-28,1144,3071660387852
o_2218710672730,2019-04-23,1613,3071660387852
o_2449343117156,2019-05-20,706,3071660387852
o_4767193992296,2019-06-23,1075,3071660387852
o_6637504803123,2019-07-30,707,3071660387852
o_6054387944598,2019-08-03,888,9240065052533
o_2839132695031,2019-07-17,1218,6816281451851
o_2708222495182,2019-07-19,391,6816281451851
o_7924181789383,2019-08-22,518,6816281451851
o_6246153050545,2019-06-18,1225,3450280996680
o_5522174515944,2019-06-23,1300,3450280996680
o_9493162322416,2019-07-29,653,3450280996680
o_6379474160171,2019-09-01,1297,3450280996680
o_6494195009964,2019-08-19,1065,4864142835328
o_5891140809654,2019-04-07,1381,1383323363694
o_6082421644654,2019-04-13,1695,1383323363694
o_5131577218767,2019-04-29,1517,1383323363694
o_8392192480763,2019-05-13,937,1383323363694
o_7028145079630,2019-06-12,390,1383323363694
o_9480267828646,2019-06-27,1444,1383323363694
o_1438181522124,2019-04-09,565,3262460834190
o_7882389875805,2019-04-23,916,3262460834190
o_6051048053743,2019-05-17,872,3262460834190
o_9599935034163,2019-05-24,890,3262460834190
o_5413961843602,2019-06-13,829,3262460834190
o_2400297442435,2019-06-17,524,5380422556213
o_9236909227328,2019-07-29,810,5380422556213
o_4374766217061,2019-08-04,429,5380422556213
o_2501511984103,2019-08-14,1633,5380422556213
o_7724789151090,2019-06-04,771,5519250468850
o_8273149522272,2019-07-18,1317,5519250468850
o_8787993035012,2019-07-28,668,5519250468850
o_2101112858720,2019-08-04,311,5519250468850
o_3393530963677,2019-05-22,441,4573846115581
o_6782470685355,2019-06-30,876,4573846115581
o_9424070634117,2019-07-29,1591,4573846115581
o_9779142724983,2019-08-25,1613,4573846115581
o_3338974385944,2019-08-05,1389,2587197080100
o_3814006027834,2019-08-17,546,2313513282459
o_9882066279344,2019-08-28,1231,2313513282459
o_6891091190978,2019-08-17,555,5027995514331
o_8144315374318,2019-06-09,1217,0677373472989
o_9596544719757,2019-06-12,1172,0677373472989
o_4179680412796,2019-06-12,1621,0677373472989
o_8478533660831,2019-06-15,1148,0677373472989
o_8715076892825,2019-09-02,1001,1358699691764
o_9312739623162,2019-05-07,1006,0020218465033
o_0488573744987,2019-06-15,1570,0020218465033
o_7295157646208,2019-06-22,346,0020218465033
o_2622574876157,2019-06-29,1676,0020218465033
o_0041947543861,2019-07-03,1057,0020218465033
o_7713953001729,2019-08-15,1762,2831433320513
o_4634330834408,2019-08-25,1442,2831433320513
o_6471726958007,2019-08-25,1360,2831433320513
o_8983458990937,2019-06-03,1271,2696467380786
o_5140072467099,2019-06-15,1128,2696467380786
o_2912823285077,2019-06-27,767,2696467380786
o_9111386251854,2019-07-03,943,2696467380786
o_1523220861019,2019-07-29,393,2696467380786
o_4166227889982,2019-09-01,807,2999444309757
o_2393700707101,2019-07-18,1399,7132372709410
o_4535082009765,2019-08-13,388,7132372709410
o_6869338019887,2019-07-21,1340,6221005960821
o_4388848510346,2019-08-26,1775,6221005960821
o_3851610600015,2019-08-31,1322,6221005960821
o_4466453660332,2019-03-07,1421,8006761854823
o_8147983466507,2019-03-26,793,8006761854823
o_8358322089237,2019-05-03,1504,8006761854823
o_4887421686619,2019-06-08,449,8006761854823
o_3780241860669,2019-06-10,655,8006761854823
o_6508517054317,2019-06-10,1660,8006761854823
o_9432208615938,2019-02-26,1097,2293065057555
o_4005827787291,2019-04-07,771,2293065057555
o_0833050706765,2019-05-06,1370,2293065057555
o_1518633817012,2019-06-04,345,2293065057555
o_6917655684759,2019-06-22,817,2293065057555
o_1184238195611,2019-06-24,1540,2293065057555
o_7525962180759,2019-07-01,526,7631775277088
o_3259851832576,2019-07-21,566,7631775277088
o_7310744542616,2019-08-20,778,7631775277088
o_8262150144542,2019-09-04,973,7631775277088
o_8399437472590,2019-06-09,637,9276294309858
o_4086939900334,2019-07-12,1771,9276294309858
o_2380624483655,2019-08-11,1294,9276294309858
o_1952929043745,2019-08-18,862,9276294309858
o_2877569028701,2019-03-14,562,6623572620625
o_1338420057663,2019-03-14,1589,6623572620625
o_6939166710222,2019-03-30,1722,6623572620625
o_9355276061325,2019-04-16,1529,6623572620625
o_6588994761519,2019-05-27,816,6623572620625
o_5882307405642,2019-06-24,861,6623572620625
o_8108000553730,2019-02-13,1469,5637557196525
o_9566744394139,2019-02-16,1081,5637557196525
o_3155099175331,2019-03-19,661,5637557196525
o_3838520290499,2019-04-04,1752,5637557196525
o_2637358138437,2019-04-23,655,5637557196525
o_8582390161865,2019-06-01,1658,5637557196525
o_9773344659081,2019-03-18,1606,3173013779793
o_3447388646456,2019-04-24,318,3173013779793
o_0433652251276,2019-05-01,902,3173013779793
o_2102738556731,2019-05-25,1550,3173013779793
o_7906966055609,2019-06-27,929,3173013779793
o_3707021064253,2019-06-30,1321,3173013779793
o_8311651243961,2019-04-25,1020,2350173888461
o_5610524083097,2019-05-04,1619,2350173888461
o_7723893107870,2019-05-27,557,2350173888461
o_3795417571645,2019-06-10,963,2350173888461
o_6645102310233,2019-06-11,1529,2350173888461
o_3480477001859,2019-07-05,295,3483768116430
o_4331620937602,2019-07-15,287,3483768116430
o_1172728241023,2019-07-17,526,3483768116430
o_7267860742898,2019-08-09,1604,3483768116430
o_0973264944727,2019-07-05,1754,4730623805480
o_7958217300747,2019-07-23,768,4730623805480
o_3734689407610,2019-08-07,1250,4730623805480
o_3017761938722,2019-08-08,333,4730623805480
o_2907906106004,2019-03-31,1414,4559463347802
o_3656403890976,2019-04-10,746,4559463347802
o_6872752067686,2019-05-07,1101,4559463347802
o_3222236680314,2019-06-19,880,4559463347802
o_1145875108914,2019-07-29,354,4559463347802
o_5689520476639,2019-07-30,1537,4559463347802
o_4121205993143,2019-05-23,578,9634603743487
o_4859052984020,2019-06-12,266,9634603743487
o_1218707111267,2019-07-08,1385,9634603743487
o_0026608035480,2019-07-26,1624,9634603743487
o_4665729283842,2019-08-25,1718,9634603743487
o_8415646113311,2019-08-21,1020,3022952607004
o_6574049243000,2019-09-05,1651,0648035269636
o_0220466167073,2019-06-19,572,2345553875681
o_3278208044271,2019-07-31,1610,2345553875681
o_8697943018890,2019-06-02,699,7697032531416
o_5618280581017,2019-06-30,1178,7697032531416
o_6574162462067,2019-07-19,1282,7697032531416
o_1406455774524,2019-08-13,538,7697032531416
o_9167169219368,2019-08-28,768,4615533754403
o_6505669020894,2019-09-01,774,4615533754403
o_7752709276035,2019-04-15,1171,3977968431399
o_1579657415585,2019-04-15,1568,3977968431399
o_8282300369861,2019-05-08,527,3977968431399
o_9407440605603,2019-06-01,773,3977968431399
o_8223162272418,2019-07-12,674,3977968431399
o_8486573582228,2019-08-20,1686,3977968431399
o_2471640557304,2019-03-05,1054,8130379521645
o_6971728192374,2019-04-17,898,8130379521645
o_6268632618428,2019-04-21,1590,8130379521645
o_8357367926996,2019-05-16,1219,8130379521645
o_0499258677285,2019-06-29,1710,8130379521645
o_4361710478951,2019-08-03,576,8130379521645
o_9987821290906,2019-03-05,395,4640309181213
o_0753911558886,2019-03-06,442,4640309181213
o_1549399560423,2019-04-17,1479,4640309181213
o_7379006797164,2019-04-28,1572,4640309181213
o_3327081293082,2019-06-07,1377,4640309181213
o_2156598240439,2019-06-10,1459,4640309181213
o_3000442411935,2019-08-05,782,1151439617457
o_5785994494466,2019-08-27,778,1151439617457
o_5366572480127,2019-06-07,1503,5898581014944
o_7883783386393,2019-06-22,1652,5898581014944
o_7755572411688,2019-07-22,1487,5898581014944
o_6624110546780,2019-08-29,1353,5898581014944
o_1889419786472,2019-03-18,622,4756154461834
o_3090180898235,2019-04-27,829,4756154461834
o_2045642605136,2019-05-11,475,4756154461834
o_8825884476336,2019-05-18,433,4756154461834
o_1097150816963,2019-06-18,1415,4756154461834
o_7730313134910,2019-07-14,546,4756154461834
o_3937424041067,2019-03-21,1484,5692847060399
o_0945361339089,2019-04-14,753,5692847060399
o_0683906729628,2019-05-18,1236,5692847060399
o_0539113535081,2019-06-21,1609,5692847060399
o_3496990102942,2019-07-24,1565,5692847060399
o_4938498494734,2019-08-25,1260,5692847060399
o_7059497649080,2019-07-08,1700,7957161639583
o_1970498485773,2019-07-25,848,7957161639583
o_9294441328347,2019-08-16,1249,7957161639583
o_8565218234453,2019-09-01,1476,7957161639583
o_8094418873297,2019-05-19,650,8107616309281
o_2601880768554,2019-06-22,1756,8107616309281
o_4621793230816,2019-07-01,1517,8107616309281
o_6142209800433,2019-08-12,1458,8107616309281
o_1793188559338,2019-08-25,1072,8107616309281
o_8167843050691,2019-02-02,1279,0236451336188
o_9057498501695,2019-02-25,1727,0236451336188
o_5957379838350,2019-03-20,465,0236451336188
o_1096443486784,2019-03-20,1603,0236451336188
o_2287356103540,2019-04-30,796,0236451336188
o_6883744447409,2019-05-01,1413,0236451336188
o_9157846145127,2019-04-28,1234,3679339724757
o_3375542023532,2019-05-31,1687,3679339724757
o_2214898449010,2019-07-11,925,3679339724757
o_3769097910148,2019-08-18,1304,3679339724757
o_7681337718276,2019-05-31,1662,5900478522217
o_2213009285875,2019-07-07,1354,5900478522217
o_4067438117119,2019-07-20,338,5900478522217
o_6826337013216,2019-08-08,758,5900478522217
o_0382667944188,2019-08-03,900,8492812184931
o_1484353385233,2019-08-18,1444,8492812184931
o_9456880464592,2019-08-23,1230,8492812184931
o_5215322606259,2019-08-11,1343,5587401204770
o_7047077708791,2019-08-15,1357,5587401204770
o_2055438978573,2019-02-15,285,6284904690275
o_6796168576320,2019-03-26,488,6284904690275
o_9699429232898,2019-04-12,1343,6284904690275
o_3067264224037,2019-04-28,1000,6284904690275
o_6093058625817,2019-05-18,555,6284904690275
o_5019481988467,2019-06-06,644,6284904690275
o_7071692778884,2019-04-08,1687,8015639877031
o_6437100926765,2019-05-05,579,8015639877031
o_6442391678675,2019-05-12,301,8015639877031
o_3355021452824,2019-05-25,1300,8015639877031
o_8818595687207,2019-06-01,598,8015639877031
o_4858971014634,2019-06-11,1292,8015639877031
o_9132130472417,2019-02-11,1375,3161465626239
o_3780923139281,2019-03-27,1500,3161465626239
o_4679907181776,2019-04-20,317,3161465626239
o_1424395025513,2019-05-15,323,3161465626239
o_3117788849084,2019-06-05,1776,3161465626239
o_7554457332397,2019-06-20,1332,3161465626239
o_4924004386129,2019-03-05,1351,4798770510077
o_1427919026737,2019-03-30,1638,4798770510077
o_9507135050203,2019-04-05,259,4798770510077
o_5504808912183,2019-04-22,960,4798770510077
o_4314096174900,2019-05-28,969,4798770510077
o_4207531315924,2019-07-06,969,4798770510077
o_5817572477919,2019-03-14,887,3069079051648
o_6576739129229,2019-04-09,403,3069079051648
o_0811826702531,2019-05-22,1068,3069079051648
o_3102587529183,2019-06-27,768,3069079051648
o_6595812645593,2019-08-09,519,3069079051648
o_6045753552622,2019-09-01,1410,3069079051648
o_4229005869351,2019-08-19,931,9255985896662
o_3609199585151,2019-08-19,1581,9255985896662
o_2113986193784,2019-06-07,815,4765095218872
o_2562759790673,2019-07-15,904,4765095218872
o_4022129351104,2019-07-19,1248,4765095218872
o_6047752638826,2019-08-07,1763,4765095218872
o_3599294063473,2019-07-02,1077,0826069963588
o_8782463338532,2019-08-02,496,0826069963588
o_1488088302909,2019-08-27,951,0826069963588
o_3890670932179,2019-05-28,817,6586216430977
o_3701684825060,2019-06-14,873,6586216430977
o_8336717283040,2019-07-20,505,6586216430977
o_2365200556916,2019-08-24,255,6586216430977
o_1834945307493,2019-08-17,303,1044845366753
o_5798497501586,2019-05-30,1062,4046628057046
o_6477845054378,2019-06-09,322,4046628057046
o_3008471898826,2019-06-21,390,4046628057046
o_5261848451217,2019-06-29,734,4046628057046
o_0893135726378,2019-08-10,451,4046628057046
o_6419832490714,2019-03-13,1123,8030730516429
o_8687694122441,2019-04-18,661,8030730516429
o_2590808576565,2019-05-07,1348,8030730516429
o_9173369646286,2019-06-06,1245,8030730516429
o_6908202877045,2019-07-05,1447,8030730516429
o_9438552220323,2019-07-07,1189,8030730516429
o_1998679770616,2019-05-15,1089,7334540086815
o_0807577297587,2019-05-29,1395,7334540086815
o_3972623519870,2019-07-02,1123,7334540086815
o_9894127577542,2019-07-22,747,7334540086815
o_7916513838623,2019-08-12,367,7334540086815
o_2638761738160,2019-05-31,519,1082940168889
o_9608337875431,2019-06-18,1261,1082940168889
o_6913436103563,2019-07-21,1169,1082940168889
o_2083152837739,2019-08-04,1524,1082940168889
o_5021192455497,2019-03-24,660,9784728105490
o_3903018155281,2019-04-15,328,9784728105490
o_7315837661632,2019-05-18,1436,9784728105490
o_8535212227836,2019-06-24,409,9784728105490
o_9651810592035,2019-07-22,952,9784728105490
o_0686664084398,2019-08-27,1630,9784728105490
o_9901984012892,2019-04-09,1024,3814544803990
o_3639523028917,2019-04-12,1532,3814544803990
o_4086988121063,2019-04-18,655,3814544803990
o_4719913959690,2019-04-19,1715,3814544803990
o_0165834431236,2019-05-10,739,3814544803990
o_8750113850291,2019-06-06,1424,3814544803990
o_7364101283278,2019-08-08,452,3513559859618
o_8003939550501,2019-06-09,1058,6229901990805
o_9973916227407,2019-07-09,1639,6229901990805
o_1345003323312,2019-07-13,1021,6229901990805
o_3792194857702,2019-08-02,1221,6229901990805
o_7988985855071,2019-07-11,1617,3184886215431
o_6797904945479,2019-07-21,1695,3184886215431
o_2842953560273,2019-08-03,1557,3184886215431
o_7067509586957,2019-08-06,1429,3184886215431
o_0425358394432,2019-04-29,965,9742471621766
o_8127308400607,2019-06-01,1545,9742471621766
o_3785280520772,2019-06-09,1639,9742471621766
o_0676274326667,2019-07-03,717,9742471621766
o_4228698193996,2019-07-31,616,9742471621766
o_6715911340803,2019-04-26,1704,1577707106575
o_2451879921596,2019-05-16,1085,1577707106575
o_4547837817297,2019-06-19,1466,1577707106575
o_9361009336509,2019-07-13,1481,1577707106575
o_3074719405859,2019-07-28,1476,1577707106575
o_3329323405697,2019-07-28,974,8590085532203
o_8663248657744,2019-08-13,858,8590085532203
o_8617246186003,2019-08-21,1476,8590085532203
o_1457214389862,2019-09-04,389,8590085532203
o_0421506768162,2019-06-18,1771,0151026796412
o_6546321383889,2019-06-27,688,0151026796412
o_7054752651297,2019-08-08,1225,0151026796412
o_3679648433142,2019-02-27,940,4503677996714
o_1960666855354,2019-03-25,1238,4503677996714
o_4910525630964,2019-04-12,1040,4503677996714
o_5376604992887,2019-04-19,1759,4503677996714
o_3530437534320,2019-05-22,1583,4503677996714
o_1563621282488,2019-06-05,470,4503677996714
o_9936646382976,2019-07-01,468,2203177692155
o_8511604550492,2019-08-07,241,2203177692155
o_7563127822045,2019-04-26,771,3497078948308
o_7820784963420,2019-04-29,1547,3497078948308
o_2494025659141,2019-05-01,750,3497078948308
o_0972699417615,2019-05-22,621,3497078948308
o_0946089323480,2019-07-05,1444,3497078948308
o_5767369831243,2019-07-05,279,3497078948308
o_1632698469853,2019-08-08,1710,1850955807808
o_7293942766742,2019-06-12,1160,7756147750195
o_1829882400208,2019-07-09,1293,7756147750195
o_3584267102433,2019-07-12,1247,7756147750195
o_3472053943721,2019-07-16,1682,7756147750195
o_8269006565964,2019-06-30,1457,7876587420493
o_0019891320791,2019-07-04,415,7876587420493
o_7443738123352,2019-08-08,880,7876587420493
o_6175037595080,2019-08-29,1293,7876587420493
o_9796999117874,2019-07-13,1639,9081562177875
o_7495612715337,2019-08-22,1190,9081562177875
o_4188203062578,2019-04-10,1326,5517279729860
o_3859921839179,2019-04-17,1155,5517279729860
o_9784187326269,2019-05-14,858,5517279729860
o_1539635955779,2019-06-04,484,5517279729860
o_0654481995838,2019-06-30,1171,5517279729860
o_7590763929241,2019-03-13,752,2856663411343
o_3680795114563,2019-04-11,1431,2856663411343
o_6367927536093,2019-04-11,267,2856663411343
o_9167952577040,2019-05-23,223,2856663411343
o_6385887215681,2019-06-23,932,2856663411343
o_6068285065118,2019-07-01,835,2856663411343
o_2822957082537,2019-02-11,1549,0454455526965
o_0343195974788,2019-03-25,1771,0454455526965
o_9587042999468,2019-04-18,672,0454455526965
o_6762775945583,2019-04-20,308,0454455526965
o_9793172949611,2019-04-26,1553,0454455526965
o_9493505631472,2019-05-06,454,0454455526965
o_0997660486056,2019-02-18,649,1989653866630
o_2208372982612,2019-02-23,362,1989653866630
o_3664290947345,2019-03-10,1678,1989653866630
o_1795138276067,2019-04-07,707,1989653866630
o_5521200542664,2019-05-19,917,1989653866630
o_1254119232435,2019-06-10,866,1989653866630
o_7177864249531,2019-05-14,302,1337491878573
o_8354881429903,2019-06-20,523,1337491878573
o_7535323390895,2019-07-31,684,1337491878573
o_9311319214264,2019-09-05,1329,1337491878573
o_7368950116268,2019-06-09,774,6365309652638
o_3587028054781,2019-07-02,1137,6365309652638
o_9486283906092,2019-08-15,1478,6365309652638
o_8548593202538,2019-06-25,1433,6545768178775
o_2703071524809,2019-08-03,411,6545768178775
o_7715721411167,2019-08-03,1356,6545768178775
o_4201840995013,2019-09-04,827,6545768178775
o_0604183428462,2019-05-28,385,7454138253280
o_4015880848730,2019-06-06,781,7454138253280
o_4117274523176,2019-06-27,1459,7454138253280
o_4850888051764,2019-08-08,393,7454138253280
o_9766337488669,2019-07-18,1438,2454639735105
o_9197927452003,2019-07-18,1148,2454639735105
o_4361419149695,2019-08-19,876,2454639735105
o_9560976342111,2019-08-20,567,2454639735105
o_8227185284793,2019-01-15,1557,8080734682231
o_7693934444397,2019-02-20,490,8080734682231
o_9534669971544,2019-03-08,565,8080734682231
o_5575768688517,2019-04-19,999,8080734682231
o_5398654641393,2019-05-10,898,8080734682231
o_4387903504146,2019-05-22,1499,8080734682231
o_8963479604839,2019-06-30,269,3057539624303
o_1380001264502,2019-08-05,286,3057539624303
o_0407883859624,2019-09-06,663,3057539624303
o_0438853522514,2019-01-19,1614,4806096676541
o_9007474041073,2019-02-19,1385,4806096676541
o_6076657267657,2019-03-08,1643,4806096676541
o_0458448886272,2019-03-16,1367,4806096676541
o_7416497067588,2019-04-01,711,4806096676541
o_2090490148069,2019-04-01,1678,4806096676541
